1621,層,14,"田
日
并
尸",ソウ,,"M25.4,17.03c1.35,0.72,3.11,0.89,5.13,0.74c10.92-0.82,41.97-4.02,48.6-4.53c2.17-0.09,3.12,1.64,3.12,3.02c-0.88,3.37-1.44,5.33-3.11,10.24
M29.35,31.54c9.88-0.81,32.53-2.79,47.15-4.2c2.05-0.2,3.78-0.2,5.06-0.21
M27.24,17.98c0.95,0.95,1.35,2.27,1.35,4.11C28.59,45.5,24,71,10,86.4
M41.96,35.3c2.32,1.58,6,6.49,6.58,8.94
M71.82,31.56c0.09,0.81-0.06,1.58-0.44,2.3c-1.19,2.66-4.5,6.6-8.76,10.64
M33.04,47.59c0.74,0.74,1.29,1.67,1.44,2.29c1.27,5.24,2.06,9.95,2.83,15.61c0.21,1.52,0.39,2.98,0.56,4.31
M35.37,49.11c11.91-1.28,34.24-3.6,45.63-4.35c4.13-0.27,5.12,0.45,4.43,4.37c-0.58,3.25-1.55,8.24-2.86,12.89c-0.38,1.33-0.77,2.65-1.17,3.92
M57.43,47.9c0.84,0.84,1,2.07,0.99,3.37c-0.04,4.36-0.22,10.48-0.22,13.41
M37.33,57.52c10.67-1.14,39.57-2.85,46.11-3.1
M38.74,67.29c13.64-1.29,27.64-2.67,42.01-3.21
M41.82,74.26c0.77,0.77,1.11,2.2,1.17,3.1c0.38,5.44,0.98,11.71,1.42,17.37c0.1,1.29,0.19,2.56,0.26,3.77
M44.18,76.21c6.32-0.71,25.98-2.73,28.99-2.84c2.51-0.09,3.21,2.06,3.14,2.6c-0.34,2.73-0.77,9.04-1.42,17.04c-0.11,1.3-0.22,2.65-0.36,4.02
M44.3,85.74c6.82-0.49,21.7-1.49,30.17-1.75
M45.54,95.55c8.86-0.34,19.66-0.95,28.22-0.95","klasa (społeczna)
warstwa",,false,JLPT 2
1622,爵,17,"艮
寸
爪
買",シャク,,"M67.46,9.39c0,0.86-0.78,1.78-1.39,2.2c-3.76,2.6-17.04,6.87-34.51,9.87
M29.14,26.21c2.09,1.28,5.4,5.27,5.92,7.26
M48.89,22.71c1.91,1.41,4.94,5.81,5.42,8.01
M76.27,17.39c0.08,0.84-0.04,1.65-0.37,2.42c-1.78,3.44-3.6,6.84-9.34,12.16
M22.53,37.47c0.81,0.81,1.46,1.79,1.63,2.77c0.72,4.01,1.16,5.67,1.83,9.47c0.25,1.39,0.47,2.69,0.67,3.78
M24.45,38.24c15.82-1.77,43.97-4.14,59.3-4.9c3.24-0.16,5.91,0.9,4.44,5.02c-0.63,1.76-1.28,3.02-2.3,5.45c-0.61,1.44-1.26,2.88-1.93,4.25
M43.25,38c0.6,0.67,0.85,1.11,1.04,2.31c0.41,2.53,1.02,6.19,1.14,7.28
M63.79,36.12c0.79,0.79,0.88,1.62,0.74,2.69c-0.37,2.8-0.94,6.37-1.22,7.44
M27.75,50.77c19.62-2.02,43.75-3.9,56.25-4.25
M25.12,59.03c1.38,1.22,3.35,1.13,4.88,0.94c4.38-0.53,11.91-1.39,15.14-1.75c3.17-0.36,4.36,0.77,4.13,3.43c-0.32,3.66-1.06,8.64-1.7,12.36c-0.44,2.57-0.75,4.44-0.75,4.63
M27.8,69.16c4.95-0.53,13.08-1.78,19.34-2.24
M28.25,78.5c4.75-0.62,11.5-1.62,17.42-2.12
M25.62,59.78c0.74,0.74,1.09,1.59,1.09,2.84c0,4-0.07,30.12-0.07,34.17c0,1.8,0.65,2.94,2.78,1.55c2.12-1.4,12-6.85,16.43-9.02
M42.75,84.08c2.61,2.05,6.71,7.51,8.2,11.84
M55.62,65.27c2.62,0.61,4.75,0.43,6.89,0.19c8.03-0.88,19.86-2.62,27.11-3.33c2-0.2,3.88-0.38,5.76,0.04
M79.5,52.08c1.21,1.21,1.63,2.92,1.63,4.38c0,14.32,0.07,36.75,0.07,40.23c0,8.45-5.28,1.25-6.82,0.18
M61.5,74.12c2.64,2.02,6.82,8.3,7.48,11.44","baron
godność para",,false,JLPT 1
1623,窯,15,"王
穴
并
羊
儿
宀
杰",ヨウ,かま,"M52.48,9c1.01,1.01,1.13,1.88,1.13,3.45c0,3.05-0.07,5.49-0.08,8.27
M20.42,23.26c0,3.85-3.05,14.43-4.44,16.99
M21.37,24.99c15.38-1.87,55.75-5.24,65.09-5.13c12.09,0.14,2.56,6.41-0.45,8.3
M38.97,29c0.11,0.85-0.02,1.34-0.47,2.08c-2.49,4.13-7.14,8.39-14.52,12.34
M57.84,23.37c0.71,0.71,1,1.5,1,2.86c0,1.77-0.04,1.12-0.04,3.14c0,4.73,4.86,4.19,9.64,4.19c5.05,0,8.37-0.61,9.08-0.95
M39.38,40.62c1.77,1.31,4.88,5.37,5.32,7.4
M63.73,39.64c0.06,0.59-0.07,1.14-0.38,1.66c-0.85,1.69-2.97,4.18-5.2,6.19
M33.18,50.91c2.33,0.86,4.65,0.71,7.07,0.5c7.42-0.64,21.89-2.11,29.62-2.85c1.67-0.16,3.24-0.38,4.89-0.01
M52.66,52.82c1.07,1.07,1.06,2.3,1.06,3.56c0,5.4,0,9.72,0,15.38
M34.75,61.71c1.59,0.59,4.57,0.79,6.24,0.62c7.15-0.71,19.76-2.53,26.25-3.06c1.54-0.12,3.05-0.27,4.58,0.07
M26.71,74.48c2.86,0.93,6.51,0.34,9.42-0.02c10.62-1.33,27.87-2.58,39.24-3.13c2.28-0.11,4.42-0.3,6.66,0.14
M24.69,84.18c0,4.46-6.67,11.04-8.47,12.32
M41.15,82.23c1.66,2.87,3.24,10.76,3.66,15.22
M60.17,81.22c2.44,2.64,6.3,10.87,6.91,14.98
M80.25,80.23c4.06,3.04,10.48,12.5,11.5,17.23",piec,"do wypalania cegły, porcelany itp.",false,JLPT 1
1624,畝,10,"田
亠
久","ボウ
ホ
モ
ム","せ
うね","M28.99,17.75c1,1,1.4,2.4,1.4,3.95s-0.01,9.28-0.01,12.67
M8.2,37.86c2.37,0.47,4.92,0.38,7.32,0.02c7.69-1.16,20.01-3.31,28.25-4.15c2.18-0.22,4.67-0.7,6.79,0.09
M13.74,49.96c0.9,0.9,1.36,1.92,1.39,3.41c0.12,7.76,0.87,30.13,1.08,36.89
M16.14,51.91c8.99-1.55,17.77-3.29,25.36-4.22c3.21-0.39,5.16,0.44,4.95,3.94c-0.35,6.07-0.7,19.4-1.55,29.86c-0.17,2.05-0.34,4-0.51,5.75
M29.34,52.37c0.71,0.71,1.09,2.29,1.09,3.63c0,9.75,0.06,23.04,0.06,28.07
M16.74,68.38c5.51-0.88,20.63-3.26,27.89-3.7
M17.16,86.98c9.47-1.35,17.71-2.2,26.24-2.92
M65.98,17c0.14,1,0.01,2.08-0.33,3.3c-2.28,8.2-5.9,20.7-13.38,32.95
M65.56,30.63c1.56,0.37,2.65,0.34,3.87,0.1c1.84-0.36,4.8-1.33,6.84-1.88c2.08-0.56,3.81-0.25,3.28,2.4c-2.61,13-12.93,44.5-29.81,58
M72.27,57c4.35,7.12,10.85,16.62,17.8,24.89c1.5,1.78,3.42,4.23,6.42,6.61","grządka
rowek
fałda
se (jednostka miary ok 99,3 m2)",,false,JLPT 1
1625,嫁,13,"女
宀
豕",カ,"よめ
とつ.ぐ
い.く
ゆ.く","M28.37,18.37c0.38,1.13,0.57,2.49,0.38,4.13c-0.97,8.06-6.24,33-10.52,42.43c-0.88,1.94-0.85,2.19,0.88,2.87c5.49,2.14,10.27,4.58,15.59,10c2.09,2.13,3.77,4.83,5.31,7.7
M38.75,38.25c0.37,1.25,0.39,2.69,0.08,4.56C36.36,57.97,30.21,80.72,12.5,92
M11.5,50.17c0.66,1.08,2.02,1.52,3.73,1.08c4.77-1.25,15.89-4.87,26.52-8
M66.68,13.54C67.7,14.55,68,15.79,68,17.25c0,3.11,0.1,7.4,0.1,10.23
M49.5,27.38c0,3.36-1.37,11.61-2.19,13.86
M50.31,30.59C63.5,28.5,79,26.5,88.56,26.06c9.12-0.42,0.1,6.17-1.01,6.86
M54.06,42.1c1.31,0.4,3.77,0.27,5.66-0.05c6.02-1.02,14.51-1.99,18.53-2.43c1.36-0.15,2.88-0.24,4.32,0.04
M67.63,43.38c0.14,0.94-0.05,1.79-0.64,2.51C64,49.5,58,53.88,47.88,59.5
M64.2,48.91C71.25,54,78,72.25,70.99,89.73c-2.18,5.44-6.57,0.32-7.45-0.45
M66.46,56.01c0.14,0.95,0.01,1.85-0.58,2.58c-3.01,3.67-8.31,8.19-17.5,13.39
M69.76,64.84c0.14,1.14,0.11,2.2-0.55,3.14c-3.34,4.77-10.7,12.06-22.96,19.77
M86.81,48.02c0.09,0.74-0.09,1.41-0.54,2.02c-2.02,2.47-4.9,5.34-10.65,8.97
M72.34,59.47c2.69,2.75,12.4,13.34,18.18,19.25c1.47,1.5,4.36,3.78,6.46,5.36","zamążpójście
wychodzić za mąż
panna młoda
synowa",,false,JLPT 1
1626,浄,9,"汁
亅
勹
ヨ","ジョウ
セイ","きよ.める
きよ.い","M21.88,17.5c3.31,1.47,8.62,5.38,10.87,8.84
M14.75,40.5c3.44,1.5,8,5.25,10,8.5
M15.5,88.47c1.5,0.74,2.56,0.52,3.46-0.91c3.19-5.09,6.39-11.32,9.29-17.81
M56.44,11.5c0.05,0.62,0.19,1.66-0.11,2.51c-2.06,5.85-8.83,15.74-18.76,24
M53.69,21.76c2.2,0,13.78-1.33,18.35-2.09c3.2-0.53,5.45,0.32,3.24,3.69c-3.36,5.11-5.92,8.88-9.42,14.94
M43.46,40.93c2.29,0.98,5,1.09,7.44,0.78c12.6-1.59,22.1-2.34,32.97-3.38c3.14-0.3,3.91,1.56,3.41,4.31c-1.11,6.07-1.96,10.43-3.75,21.1
M34,54.66c3.25,0.96,6.69,0.41,10,0.1c14.56-1.37,30.85-2.96,44.75-3.52c3.2-0.13,6.33,0,9.5,0.57
M43.7,67.09c2.43,0.53,4.88,0.59,7.42,0.23c9.26-1.32,19.39-2.07,29.76-2.46c2.21-0.08,4.29-0.08,6.5,0.08
M64.49,42.9c0.99,0.99,1.6,2.6,1.6,4.8c0,11.07,0.02,37.66,0.02,44.2c0,11.84-6.58,1.44-7.95,0.24",czysty,,false,JLPT 1
1627,浸,10,"ヨ
汁
又
冖",シン,"ひた.す
ひた.る","M22.63,16.5c3.66,1.6,9.45,6.6,10.37,9.09
M14.75,40.75c3.62,1.54,9.34,6.35,10.25,8.75
M14.85,87.42c1.34,0.68,2.75,0.48,3.55-0.83c2.87-4.67,5.74-10.38,8.35-16.34
M47.13,16.55c2.11,0.85,4.2,0.59,6.37,0.41c7.3-0.59,25.45-2.42,26.64-2.6c1.46-0.22,3.11,0.64,2.93,2.21c-0.6,5.35-2.08,12.65-2.65,17.21c-0.22,1.77-0.42,3.24-0.57,4.23
M46.36,27.29c2.77,0.58,4.9,0.19,7.02,0.01c9.48-0.82,15-1.55,27.34-2.27
M46.22,37.7c1.96,0.91,4.47,0.46,6.53,0.27c9.44-0.88,15.82-1.74,26.83-2.75
M42.25,48c-0.07,3.2-1.63,11.57-2.19,13.47
M43.3,49.76c10.58-1.01,26.45-3.26,42.74-4.35c12.27-0.82,2.06,7.19,0.91,8.25
M50.18,61.04c2.14,0.39,3.94,0.28,6.09-0.1c4.65-0.81,14.76-2.61,17.87-3.34c3.61-0.85,5.11,0.77,3.11,3.82C68.03,75.5,54.5,87.12,40.2,93.25
M47.78,66.27c6.47,0.23,21.1,14.48,35.6,23.94c3.11,2.03,5.37,2.54,8.91,3.97","moczyć
nasiąkać
być zalewanym",,false,JLPT 1
1628,鐘,20,"金
里
立",ショウ,かね,"M28.75,16.24c0,0.78,0.05,1.4-0.15,2.33c-1.04,4.87-10.67,21.1-19.13,28.3
M30.62,22.62c4.3,1.68,9.78,6.14,11.88,10.38
M19,41.5c1.17,0,2.23,0.13,3.39-0.08c4.44-0.83,8.91-1.61,13.37-2.25c1.02-0.15,1.96-0.17,2.99-0.17
M13.34,56.06c1.54,0.44,4.23,0.36,5.67,0.2c5.64-0.64,14.37-1.69,20.52-2.94c0.73-0.15,2.38-0.38,3.49-0.1
M27.7,42.19c1.18,1.18,1.49,2.43,1.49,4.14c0,4.35,0.06,30.67,0.06,36.48
M15.64,67.26c2.6,3.73,3.87,7.76,4.4,9.94
M41.15,60.55c0.1,0.83,0,1.79-0.36,2.47c-1.54,2.86-2.79,5.52-6.62,11.26
M13.25,87.98c0.75,0.89,2.02,0.94,3.11,0.53c3.64-1.38,10.02-3.76,24.39-9.26
M66.11,13.5c0.95,0.95,1.18,2.12,1.18,3.93c0,1.53,0,4.07,0,6.05
M51.11,25.94c1.87,0.59,4,0.23,5.9,0.02c6.31-0.69,17.85-2.22,24.99-2.72c1.87-0.13,3.7-0.19,5.55,0.16
M57.5,29.62c2.38,2.84,3.46,5.34,3.67,7.22
M80.43,26.92c0,0.71-0.14,1.51-0.21,1.8c-0.44,1.94-2.23,4.83-3.32,6.31
M45.47,40.26c3.03,0.37,5.36,0.16,7.79-0.12c10.88-1.24,23.21-2.95,35.13-3.72c2.5-0.16,4.91-0.3,7.39,0.14
M51.7,48.03c0.82,0.82,1.31,2.09,1.51,3.33c1.04,6.4,1.45,9.02,2.11,13.88c0.19,1.37,0.35,2.7,0.49,3.91
M53.68,49.24c11.07-1.74,24.48-3.32,31.35-4.05c2.52-0.27,3.6,1.18,3.34,3.51c-0.31,2.85-0.87,8-2.27,13.81c-0.33,1.35-0.66,2.74-0.99,4.14
M55.4,58.22c3-0.34,25.6-2.72,30.81-3.03
M56.88,68.07c7.62-0.95,18.33-2.22,27.48-2.83
M69.11,49.79c0.8,0.8,1,2.02,1,3.32C70.11,63,70,86.73,70,89.38
M53.83,78.77c1.51,0.7,3.71,0.24,5.29,0.11c6.51-0.52,16.18-1.99,23.5-2.29c1.64-0.07,3.35-0.22,4.95,0.22
M42.24,91.55c2.24,0.91,5.69,0.57,8.02,0.39c10.8-0.85,27.05-2.37,40.11-2.64c2.44-0.05,5.21,0.04,7.6,0.63",dzwon,,false,JLPT 1
1629,斗,4,斗,"ト
トウ",,"M33.02,20.96c3.52,1.46,9.1,6.02,9.98,8.29
M26.38,41c3.93,1.37,10.14,5.62,11.12,7.75
M13,66c3.23,1.08,6.33,0.69,9.63,0.28C42,63.88,73.45,60.89,88.75,59.4c3.13-0.31,5.05-0.25,8,0.35
M56,12.5c1.25,1.25,1.75,2.75,1.75,5c0,7.79,0,50.72,0,71.75c0,4.62,0,8.08,0,9.75","to (jednostka pojemności ok 18 litrów)
chochla
czerpak",,false,JLPT 1
1630,沿,8,"口
汁
ハ",エン,"そ.う
-ぞ.い","M21.13,17.75c3.48,1.38,8.99,5.69,9.87,7.84
M15.75,41.25c3.71,1.23,9.57,5.08,10.5,7
M15.5,88.01c1.5,0.4,3.27-0.45,4.04-1.91c2.91-5.53,5.81-12.29,8.46-19.34
M54.14,22.15c0.25,0.87,0.24,2.15-0.1,3.18c-2.29,7.04-6.92,17.92-14.76,25.92
M66.5,16.25C71.2,16.69,80.3,35.06,86.96,43.2c2.22,2.72,4.29,4.67,6.51,6.6
M45.75,60.85c0.76,0.76,1.1,1.77,1.26,2.7c1.12,6.82,1.92,13.75,2.78,22.19c0.19,1.9,0.38,3.67,0.56,5.21
M47.8,62.46c11.95-1.58,25.08-2.58,33.7-3.2c3.53-0.25,5,1.49,4.35,4.12c-1.68,6.75-2.85,13.13-4.54,21.4
M51.24,88.13c6.83-0.32,16.38-1.13,26.77-1.77c1.62-0.1,3.44-0.25,4.93-0.36","leżeć
biec wzdłuż
leżeć równolegle",,false,JLPT 1
1631,栓,10,"王
木
个",セン,,"M11.53,39.97c1.29,0.9,5.05,0.39,6.49,0.24c5.52-0.55,15-1.73,20.77-2.34c0.93-0.1,2.4-0.24,2.98,0
M27.86,13.75c1.38,1.38,2.04,3,2.04,5.42c0,3.16-0.01,47.73-0.03,68.08c-0.01,5.88-0.01,9.74-0.02,10
M28.44,40.28c0,1.59-0.75,4.38-1.45,6.21c-4.11,10.82-7.99,18-15.13,28.09
M31.72,47.65C34.1,49.24,38.38,55.5,40,59.5
M67.29,12.75c0.07,0.84-0.15,2.25-0.64,3.38c-4.4,10.12-10.53,20.74-24.25,32.62
M68,18.62c4.17,5.24,11.75,12.62,19.56,19.7c3.17,2.87,5.74,5.11,9.29,7.36
M50.67,50.15c2.33,0.35,4.37,0.17,6.06-0.06c4.77-0.66,13.81-1.47,20.76-1.99c1.93-0.14,3.64-0.35,5.71,0.04
M66.41,51.31c0.9,1.24,1.15,2.31,1.15,3.73c0,6.96-0.02,26.7-0.02,36.89
M48.95,71.17c1.85,0.59,3.9,0.31,5.79,0.11c8.2-0.88,16.13-1.49,25.66-2.39c2.01-0.19,4.17-0.46,6.14,0.15
M40.85,93.44c2.02,0.69,4.57,0.56,6.91,0.42c15.13-0.87,25.16-1.68,40.98-2.28c2.46-0.09,5.33,0.25,7.65,1.28","korek
czop
zatyczka",,false,JLPT 1
1632,褐,13,"初
日
勹
匕",カツ,,"M22.75,12.5c3.27,2.41,6.77,6.03,9.58,10.25
M12.45,35.11c1.77,0.74,4.59,0.62,6.43,0.18c4.64-1.12,17-4.5,18.97-5.06c2.33-0.66,3.83,1.08,2.51,3.1C32.61,45.15,24.12,57.62,12,68.5
M29.5,51.11c0.88,0.88,1.27,2.14,1.27,3.64c0,8.58,0.05,24,0.05,34.5c0,2.51,0.01,4.59,0.01,6
M43.5,44.64c0.2,0.85-0.1,1.83-0.5,2.45c-1.2,1.87-3.4,4.7-5.8,6.91
M33.5,54.88c3.1,2.38,6.42,5.95,9.08,10.12
M50.47,15.97c1.03,1.03,1.6,2.58,1.76,3.89c0.46,3.71,1.44,11.39,2.11,16.66c0.38,2.98,0.53,3.48,0.7,5.21
M52.8,17.31c3.51-0.53,21.32-2.72,27.46-3.37c3.3-0.35,5.03,0.41,4.58,3.95c-0.76,6.05-1.9,11.6-3.26,17.88c-0.34,1.56-0.69,3.17-1.05,4.84
M54.14,29.2c4.99-0.7,22.36-2.7,29.44-3.23
M55.89,40.13c7.74-0.88,16.95-2.15,24.03-2.53
M60.68,42.48c0.04,0.61-0.06,1.61-0.33,2.44c-2.1,6.23-7.61,15.61-15.6,23.58
M60.37,51.9c2.38,0.35,4.06,0.22,5.63-0.03c5.13-0.81,18.28-2.85,23.37-3.46c4.37-0.52,5.38,0.26,5.11,4.72c-0.45,7.73-3.41,26.56-9.82,39.13c-2.44,4.79-4.3,5.89-8.15,1.75
M76.01,61.5c-0.14,1.12-0.7,1.96-1.62,2.52c-4.02,2.48-8.64,4.98-17.28,8.23
M52.88,63.62c0.8,0.77,1.13,1.75,1.13,2.81c0,2.83,0.14,4.76,0.14,9.79s1.84,5.37,12.91,5.37s11.98-0.96,11.98-6.45",brąz,kolor,false,JLPT 1
1633,刃,3,"刀
丶","ジン
ニン","は
やいば
き.る","M25.59,22.74c2.96,1.18,6.22,0.95,9.29,0.68c15.63-1.37,35.05-3.38,42.6-4.17c5.57-0.58,7.62,2.19,7.06,7.39C83.08,40.4,77.73,72.79,69.99,85.6c-5.08,8.41-6.93,5.92-10.83,0.51
M54.11,25.06c0.26,1.44,0.32,2.67-0.22,4.65C48.12,50.75,37,72.62,15.25,88.22
M32.27,45.58c7.6,3.38,19.64,13.88,21.54,19.13","żyletka
miecz
ostrze",,false,JLPT 1
1634,矛,5,"矛
マ","ム
ボウ",ほこ,"M29.48,15.91c2.63,0.87,5.12,0.72,7.78,0.36c7.63-1.02,28.14-4.06,31.25-4.52c3.58-0.53,4.56,2.25,2.42,4c-3.67,3-13.85,13.82-16.11,15.96
M43.38,27c2.98,1.31,10.69,6.33,12.09,9.75
M16.92,44.83c3.76,1.25,6.95,0.69,10.73-0.08c17.73-3.63,37.85-7.38,56.68-7.42c8.44-0.02-0.08,8.17-3.33,10.25
M55.19,42.98c6.06,2.88,8.84,29.04,2.7,50.21c-2.64,9.09-7.89,2.3-10.14,0.46
M53.39,41.43c0.11,0.92-0.06,1.96-0.73,3.21C47.62,54,35.75,70,12.89,80.15","halabarda
włócznia",,false,JLPT 1
1635,賄,13,"ノ
一
貝
目
ハ
月",ワイ,まかな.う,"M17.75,19.78c0.99,0.98,1.39,2.37,1.39,3.99c0,1.29-0.08,31.51-0.05,44.48c0.01,3.28,0.02,5.45,0.05,5.78
M19.99,21.78c1.78-0.18,13.13-2,17.4-2.35c2.24-0.18,3.9,0.86,3.9,3.82c0,4.57,0.04,29.43,0.06,41.87c0.01,4.23,0.01,7.03,0.01,7.1
M20.2,38.13c4.22-0.61,14.7-1.78,20.08-2.29
M20.12,54.02c6.21-0.72,13.86-1.8,20.17-2.18
M20.39,70.58c4.9-0.74,13.92-1.76,20.17-2.05
M24.65,75.96c0.32,1.16-0.01,1.96-0.61,2.83c-2.69,3.92-7.44,8.82-11.29,11.83
M34.23,74.92c4.1,3.9,8.94,10.96,10.06,14.38
M68.96,13.18c0.41,1.2,0.41,1.83,0.12,3.4c-2.1,11.61-7.59,27.55-21.37,40.86
M48.5,31.17c2.12,0.83,5.82,0.73,7.86,0.41c8.64-1.36,25.91-4.46,35.64-5.23c2.32-0.18,4.77-0.45,6.99,0.39
M61.91,45.47c0.99,0.99,1.02,2.03,1.02,3.25c0,0.61-0.04,29.78-0.05,43.02c0,3.51,0.01,5.27,0,5.62
M63.7,46.95c1.81-0.17,16.86-2.49,21.18-3.15c2.89-0.43,4.46,0.27,4.46,3.41c0,4.04-0.01,30.22-0.01,45.44c0,10.73-5.34,2.63-6.02,1.69
M63.95,61.69c6.96-1.13,18.34-2.33,24.45-2.9
M64.46,76.09c5.43-0.56,17.32-1.75,23.6-2.13","płacić
pokrywać
nabywać
zaopatrywać (w żywność)
nansować",,false,JLPT 1
1636,鋼,16,"金
并
冂
山
岡",コウ,はがね,"M32,14.99c0,0.73,0.05,1.32-0.14,2.2C30.5,23.5,20.46,36.59,12.22,43.38
M33.75,22c4.34,1.25,9.89,4.59,12,7.75
M20.5,42.25c1.5,0,2.18,0.09,2.67,0.06c4.33-0.31,10.21-1.93,15.19-2.75c0.73-0.12,1.65-0.3,2.9-0.3
M14.59,56.06c1.79,0.56,3.6,0.41,5.04,0.21c5.9-0.82,15.62-3.14,22.16-4.2c0.74-0.12,2.34-0.2,3.49-0.1
M30.2,44.19c0.99,0.99,1.24,2.43,1.24,3.89c0,4.35,0.06,28.29,0.06,34.98
M17.14,69.51c3.34,3.35,4.97,6.98,5.65,8.94
M43.98,61.8c0.28,0.71,0.12,1.82-0.18,2.35c-1.42,2.48-2.24,4.11-5.38,8.63
M17.25,90.91c0.75,1.34,2.72,0.6,3.72,0.08c1.16-0.6,9.45-6.35,21.53-13.49
M51.19,19.89c1.02,1.02,1.65,2.73,1.65,5.28c0,5.02,0.09,42.04,0.13,58.58c0.01,4.29,0.02,7.26,0.02,8
M53.58,22.04c8.04-1.54,25.67-4.42,34.86-5.55c3.79-0.47,5.62,1.01,5.62,4.13c0,2.63,0.05,61.86,0.05,67.38c0,10.87-3.87,4.75-6.57,2.19
M60.38,28.75c2.37,1.9,6.12,7.79,6.71,10.74
M81.33,26.69c0,0.81-0.05,1.79-0.4,2.75c-1.31,3.58-3.56,7.6-6.62,12.24
M56.72,45.64c1.78,0.61,4.19,0.56,5.48,0.35c5.88-0.96,17.33-2.87,22.65-3.44c1.4-0.15,2.9-0.3,4.39-0.04
M71.26,46c0.3,0.28,0.93,2.08,0.99,2.63c0.06,0.55-0.04,19.15-0.1,22.62
M61.84,54.85c0.3,0.35,0.64,1.85,0.6,2.56c-0.2,3.14-1.07,8.53-1.87,14.93c-0.2,1.57,0.43,2.66,1.8,2.16c3.16-1.15,17.47-4.52,21.21-4.72
M83.02,51.29c0.66,0.66,1,1.83,1,3.08c0,4.31-0.01,8.27-0.1,13.88c-0.03,2.04-0.07,4.33-0.12,7",stal,,false,JLPT 1
1637,宵,10,"月
尚
宀",ショウ,よい,"M52.65,8.25c1.11,1.11,1.67,2.75,1.67,4.77c0,4.1-0.06,4.87-0.06,7.23
M19.91,21.13c0,3.74-1.74,15.12-2.91,17.62
M20.74,24.49C43.25,21.88,72,19.88,87.2,19.34c12.06-0.43,2.55,7.16-0.45,9.28
M53.19,27.12c0.97,0.97,1.47,2.51,1.47,4.06c0,9.83,0,14.4,0,16.93
M30.56,31.14c3.24,2.27,8.38,8.88,9.19,12.41
M74.21,28.85c0.08,0.86,0.06,1.73-0.34,2.49c-1.99,3.78-3.54,6.58-9.01,12.03
M33,49.43c0.97,0.97,1.32,2.45,1.32,3.72c0,0.61,0.01,26.95,0.01,39.85c0,3.45,0,5.93,0,6.72
M35.15,51.42c2.85-0.22,26.92-2.44,33.24-3.07c4.19-0.42,6.61,1.21,6.61,5.52c-0.02,10.44,0,20.77,0,40.25c0,9.23-6.12,2.88-8.23,0.92
M35.9,64.56c12.6-1.06,25.98-2.06,37.79-2.47
M35.36,77.68c8.59-0.69,28.2-1.6,38.14-2.05","wieczór
wczesny wieczór",,false,JLPT 1
1638,伴,7,"｜
化
二
并
十","ハン
バン",ともな.う,"M35.73,14.89c0.14,1.15,0,2.34-0.38,3.76c-2.39,8.93-11.65,26.46-22.8,38.57
M28.53,37.75c0.92,0.92,1.26,1.97,1.26,3.23c0,10.64-0.03,32.78-0.04,45.03c0,2.74,0,5.02,0,6.62
M47.5,23.5c2.97,2.26,7.67,9.28,8.41,12.79
M91.18,19.63c0.08,1.03-0.04,1.45-0.56,2.38c-2.02,3.67-5.12,7.64-9.51,12.29
M47.71,46.93c2.13,0.7,4.74,0.66,6.89,0.29c7.9-1.35,20.65-2.85,31.02-3.85c2.09-0.2,4.17-0.19,6.24,0.22
M39.56,65.64c2.64,0.76,5.75,0.58,8.45,0.23c10.93-1.41,28.49-3.37,42.86-3.97c2.71-0.11,5.15-0.12,7.81,0.34
M68.6,10.75c1.2,1.2,1.5,2.62,1.5,4.08c0,0.87-0.09,67.42-0.09,73.42c0,4.59-0.01,7.92-0.01,9.25","towarzyszyć
przyprowadzać",,false,JLPT 1
1639,墳,15,"貝
目
ハ
十
土
艾",フン,,"M13.25,41.04c0.67,0.36,1.98,0.43,2.65,0.34c4.25-0.62,13.01-2.69,17.74-3.26c1.11-0.13,2.31-0.17,2.87,0.01
M25.62,18c1,1,1.21,2.38,1.21,4c0,7.25,0.03,33,0.03,43.75
M14.75,74.07c1,0.93,2.25,0.68,3.82-0.5C24.06,69.49,32.69,61.81,38,57.5
M50.25,21.77c1.74,0.51,3.84,0.56,5.65,0.33c6.19-0.8,18.13-2.7,25.11-3.19c1.7-0.12,3.32-0.15,5,0.14
M66.69,10c0.84,0.84,0.94,1.75,0.86,3c-0.35,5.25-0.5,14.18-0.65,18.5
M42.41,39.07c1.8,0.73,4.45,0.57,6.36,0.36c10.43-1.15,31.62-4.1,42.73-4.65c2.2-0.11,4.42-0.21,6.58,0.32
M55.48,29.18c1.06,1.14,1.33,2.2,1.38,3.69c0.14,4.62,0.53,9.16,0.75,12
M82.78,25.88c0.31,1.15,0.39,2,0.1,3.17c-1.35,5.5-1.8,7.57-3.36,13.01
M53.55,48.97c0.8,0.8,1.2,1.87,1.2,2.92c0,0.89,0.08,16.3,0.11,26.92c0.01,1.89-0.12,3.12-0.12,4.56
M55.57,50.13c3.82-0.56,19.05-2.53,24.18-3.08c2.96-0.32,4.65-0.11,4.68,3.07c0.06,4.82,0.09,19.08,0,26.76c-0.03,2.86-0.05,4.8-0.05,4.99
M55.8,60.21c7.2-0.96,21.7-2.96,27.43-3.13
M56.03,70.41c8.84-1.16,18.84-2.78,27.23-3.36
M56.15,81.32C65.88,79.88,73,79,83.26,78.18
M62.21,86.47c0.29,1.16,0,1.92-1,2.73c-3.02,2.45-11.33,7.73-17.37,10.63
M76.88,85.62c6.43,3.68,14.04,10.34,15.79,13.55","kopiec
grób",,false,JLPT 1
